Job_ID,Job_Title,AI_Specialization,Industry,Company,Company_Size,Country,Continent,Education_Required,Experience_Level,Years_of_Experience,Salary_USD,Salary_Min,Salary_Max,Salary_Category,Bonus_%,Equity_Offered,Benefits_Value_USD,Skills_Required,Required_Certifications,Job_Openings,Competition_Level_Applicants,Hiring_Difficulty_1_10,Job_Type,Remote_Work_%,Work_From_Home_Available,Job_Satisfaction_1_10,Work_Life_Balance_1_10,AI_Investment_Company_Millions,Company_AI_Maturity_1_10,Job_Growth_Projection_%,Automation_Risk_%,Gender_Diversity_%_Female,Posted_Date,Application_Deadline,Record_Created,Data_Source
AI-01684,Computer Vision Engineer,NLP,Pharmaceuticals,Hitachi,Large (501-5000),Mexico,North America,Bachelor's,Lead Level,5,177443.0,139044,206647,Upper-Mid,11.8,No,37403,"PyTorch, YOLO, CNN, OpenCV, Python, AWS/GCP",AWS Certified,9,341,3.4,Full-time,40,No,8.8,8.1,170,7.0,20.4,15.0,16.0,2030-08-11,2030-09-11,2026-08-28,Global AI Jobs Report 2026
AI-02286,Data Scientist,Other,Aerospace,AMD,Small (1-50),Portugal,Europe,Postdoctoral,Senior Level,5,177441.0,157033,238681,Upper-Mid,10.3,No,38584,"Statistics, Data Visualization, Python, Tableau, SQL, JavaScript",Google ML,4,188,9.2,Full-time,40,No,9.2,5.4,29,6.1,44.5,33.9,24.3,2032-04-04,2032-05-05,2026-08-28,Global AI Jobs Report 2026
AI-00646,AI Consultant,Deep Learning,Cloud Computing,C3.ai,Large (501-5000),United States,North America,Master's,Mid Level,5,177440.0,144488,239868,Upper-Mid,26.3,Yes,28672,"Business Development, ML/AI Expertise, Communication, Strategic Consulting",AWS Certified,10,372,7.0,Full-time,100,Yes,8.7,8.2,273,8.3,33.5,25.4,39.6,2027-10-08,2027-11-08,2026-08-28,Global AI Jobs Report 2026
AI-00746,Research Scientist (AI),Generative AI,Technology,Salesforce,Medium (51-500),Finland,Europe,Master's,Senior Level,15,177433.0,125958,223359,Upper-Mid,16.1,Yes,13647,"Research, PyTorch, Deep Learning, Academic Writing, Python",Google ML,4,304,8.5,Full-time,40,No,6.8,7.5,307,7.3,21.6,40.0,16.0,2028-01-16,2028-02-16,2026-08-28,Global AI Jobs Report 2026
AI-01428,AI Project Manager,NLP,Transportation,Adobe,Enterprise (5000+),Brazil,South America,PhD,Senior Level,20,177323.0,131272,241883,Upper-Mid,24.5,No,12320,"ML/AI Knowledge, Risk Management, Project Management, Agile/Scrum, Communication, TensorFlow",AWS Certified,10,424,5.7,Full-time,60,Yes,7.9,6.4,474,3.8,31.2,27.5,16.9,2029-11-28,2029-12-29,2026-08-28,Global AI Jobs Report 2026
AI-03767,AI Software Engineer,NLP,Entertainment,Wipro,Small (1-50),Mexico,North America,Master's,Senior Level,2,177220.0,132301,206696,Upper-Mid,7.4,No,8203,"Hadoop, REST APIs, ML Libraries, C++, Python, AWS/GCP",DeepLearning.ai,12,363,8.8,Full-time,60,Yes,6.0,8.9,34,7.2,17.8,35.7,34.4,2036-04-24,2036-05-25,2026-08-28,Global AI Jobs Report 2026
AI-02984,AI Quality Assurance Engineer,Generative AI,Transportation,Adobe,Enterprise (5000+),Pakistan,Asia,Master's,Senior Level,3,177096.0,149141,208558,Upper-Mid,24.4,Yes,18215,"Testing, Automation, AI/ML, Python, Quality Assurance",AWS Certified,11,267,8.8,Full-time,40,No,5.5,7.4,329,2.5,26.7,20.4,37.9,2034-03-03,2034-04-03,2026-08-28,Global AI Jobs Report 2026
AI-01901,Data Analyst,Reinforcement Learning,Cloud Computing,McKinsey,Small (1-50),Brazil,South America,PhD,Senior Level,12,177081.0,149709,197546,Upper-Mid,8.3,Yes,10492,"Statistics, Excel, Data Visualization, Python, Tableau, SQL",Multiple,9,309,6.9,Full-time,100,Yes,7.2,5.9,12,8.4,44.7,7.5,37.4,2031-03-16,2031-04-16,2026-08-28,Global AI Jobs Report 2026
AI-02522,AI Research Scientist,NLP,Retail,Amazon,Medium (51-500),Malaysia,Asia,Master's,Senior Level,20,177025.0,131413,226702,Upper-Mid,6.7,No,32057,"Hadoop, PyTorch, Pandas, Academic Publishing, Deep Learning, Reinforcement Learning",AWS Certified,9,383,9.3,Full-time,20,No,6.4,6.2,468,7.3,19.6,11.0,43.6,2032-11-26,2032-12-27,2026-08-28,Global AI Jobs Report 2026
AI-04032,AI Infrastructure Engineer,NLP,Transportation,OpenAI,Enterprise (5000+),United Kingdom,Europe,Bachelor's,Senior Level,0,177006.0,139008,213957,Upper-Mid,29.7,No,16643,"AWS/GCP/Azure, Azure, Python, MLOps, Docker, Kubernetes",Multiple,8,131,5.1,Full-time,80,Yes,6.4,7.1,483,3.1,24.4,19.6,19.9,2037-01-14,2037-02-14,2026-08-28,Global AI Jobs Report 2026
AI-00079,AI Solutions Architect,Reinforcement Learning,Biotechnology,Netflix,Small (1-50),Canada,North America,Bachelor's,Senior Level,3,176969.0,144932,202327,Upper-Mid,28.6,No,29129,"System Design, AWS/GCP/Azure, Integration, Azure, Python, SQL",AWS Certified,8,372,8.1,Full-time,80,Yes,6.0,7.2,331,8.9,38.3,38.3,28.2,2026-03-20,2026-04-20,2026-08-28,Global AI Jobs Report 2026
AI-03250,Machine Learning Engineer,Robotics,Defense,Databricks,Large (501-5000),United Kingdom,Europe,Master's,Mid Level,20,176941.0,129932,214927,Upper-Mid,15.9,Yes,18009,"Hadoop, PyTorch, AWS/GCP/Azure, Pandas, Scikit-learn, Python",DeepLearning.ai,8,472,8.5,Full-time,80,Yes,8.3,6.0,65,6.7,36.5,12.2,24.1,2034-11-24,2034-12-25,2026-08-28,Global AI Jobs Report 2026
AI-03301,AI Solutions Architect,Machine Learning,Banking,Megvii,Large (501-5000),UAE,Asia,Master's,Senior Level,7,176939.0,156790,197464,Upper-Mid,21.7,No,17789,"System Design, AWS/GCP/Azure, Integration, Python, ML/AI",AWS Certified,19,184,6.2,Full-time,40,No,7.1,7.2,330,9.3,18.5,38.2,17.6,2035-01-14,2035-02-14,2026-08-28,Global AI Jobs Report 2026
AI-03792,AI Project Manager,Generative AI,Biotechnology,Bain,Large (501-5000),Ireland,Europe,Master's,Senior Level,15,176891.0,144950,202435,Upper-Mid,5.8,Yes,27625,"ML/AI Knowledge, Risk Management, Project Management, Agile/Scrum, Communication, SQL",DeepLearning.ai,11,53,4.7,Full-time,60,Yes,7.5,6.5,147,7.1,21.8,24.3,18.0,2036-05-19,2036-06-19,2026-08-28,Global AI Jobs Report 2026
AI-01000,AI Professor,Reinforcement Learning,Banking,Alibaba,Small (1-50),Norway,Europe,Master's,Senior Level,1,176833.0,154959,213347,Upper-Mid,10.8,Yes,11951,"Research, Grant Writing, Teaching, Ph.D., Academic Publications",AWS Certified,12,122,9.4,Full-time,60,Yes,8.2,8.6,258,5.4,32.2,18.8,17.6,2028-09-26,2028-10-27,2026-08-28,Global AI Jobs Report 2026
AI-01183,Deep Learning Engineer,Other,Aerospace,LinkedIn,Small (1-50),Czech Republic,Europe,Bachelor's,Lead Level,7,176830.0,144850,207753,Upper-Mid,26.6,No,14230,"PyTorch, Python, Neural Networks, AWS/GCP, CUDA",AWS Certified,9,348,8.7,Full-time,80,Yes,6.9,8.3,299,3.5,26.5,10.2,20.5,2029-03-28,2029-04-28,2026-08-28,Global AI Jobs Report 2026
AI-02297,AI Researcher,Reinforcement Learning,Retail,C3.ai,Enterprise (5000+),New Zealand,Oceania,PhD,Senior Level,10,176829.0,135878,220044,Upper-Mid,18.5,No,24037,"Research, PyTorch, Deep Learning, Academic Writing, Python",Azure AI,11,320,8.8,Full-time,80,Yes,5.8,7.4,456,2.2,24.8,38.4,40.5,2032-04-15,2032-05-16,2026-08-28,Global AI Jobs Report 2026
AI-03880,AI Project Manager,Computer Vision,Logistics,UiPath,Large (501-5000),Sweden,Europe,PhD,Lead Level,12,176824.0,133618,247531,Upper-Mid,18.3,Yes,20083,"ML/AI Knowledge, Risk Management, Project Management, Agile/Scrum, Communication",None,10,264,7.3,Full-time,40,No,6.5,6.2,84,6.7,27.3,15.5,17.4,2036-08-15,2036-09-15,2026-08-28,Global AI Jobs Report 2026
AI-01517,AI/ML Architect,Deep Learning,Healthcare,Bain,Enterprise (5000+),Australia,Oceania,Bachelor's,Senior Level,1,176814.0,151448,224759,Upper-Mid,7.7,Yes,26753,"System Design, AWS/GCP/Azure, Python, Kubernetes, Machine Learning",None,10,220,7.8,Full-time,80,Yes,7.3,4.9,43,7.0,38.7,17.2,18.4,2030-02-25,2030-03-28,2026-08-28,Global AI Jobs Report 2026
AI-00361,AI Consultant,Computer Vision,Insurance,Tesla,Large (501-5000),Portugal,Europe,PhD,Senior Level,3,176804.0,136665,197831,Upper-Mid,13.9,No,38462,"Business Development, ML/AI Expertise, Communication, Strategic Consulting",AWS Certified,9,43,7.6,Full-time,0,No,7.3,6.2,496,6.9,36.4,8.8,40.2,2026-12-27,2027-01-27,2026-08-28,Global AI Jobs Report 2026
AI-03002,Deep Learning Engineer,Generative AI,Retail,Tesla,Large (501-5000),Romania,Europe,Bachelor's,Senior Level,5,176797.0,138027,218226,Upper-Mid,21.0,Yes,8128,"PyTorch, Python, Neural Networks, AWS/GCP, CUDA",None,8,222,3.5,Full-time,60,Yes,7.4,8.4,320,4.0,19.3,38.1,18.7,2034-03-21,2034-04-21,2026-08-28,Global AI Jobs Report 2026
AI-02812,AI Operations Manager,Deep Learning,Transportation,Scale AI,Large (501-5000),Singapore,Asia,PhD,Mid Level,5,176778.0,141942,239755,Upper-Mid,15.5,No,23843,"Cloud Infrastructure, Project Management, MLOps, Team Management, NumPy",Google ML,11,495,6.1,Full-time,0,No,6.6,4.0,142,4.0,38.6,24.9,36.7,2033-09-12,2033-10-13,2026-08-28,Global AI Jobs Report 2026
AI-04402,PhD Research Fellow,Generative AI,Energy,Adobe,Large (501-5000),Portugal,Europe,Master's,Lead Level,20,176767.0,134600,244093,Upper-Mid,7.9,Yes,22105,"Research, Teaching, Deep Learning, Academic Writing, Python",Google ML,16,364,5.7,Full-time,20,No,9.2,6.7,329,4.8,44.0,27.1,16.0,2038-01-19,2038-02-19,2026-08-28,Global AI Jobs Report 2026
AI-01062,AI Solutions Architect,Machine Learning,Pharmaceuticals,Cohere,Medium (51-500),Kenya,Africa,Master's,Lead Level,20,176728.0,150922,199550,Upper-Mid,5.5,Yes,23235,"System Design, AWS/GCP/Azure, Integration, Python, ML/AI",AWS Certified,11,30,6.1,Full-time,60,Yes,7.4,7.6,18,4.7,29.0,33.6,37.3,2028-11-27,2028-12-28,2026-08-28,Global AI Jobs Report 2026
AI-04604,Robotics Engineer,Other,Transportation,Salesforce,Enterprise (5000+),Colombia,South America,PhD,Senior Level,2,176644.0,138691,207429,Upper-Mid,10.7,Yes,31802,"ROS, AI/ML, Robotics, C++, Python, Computer Vision",Google ML,9,476,6.6,Full-time,60,Yes,7.7,5.0,407,3.9,16.1,30.1,39.5,2038-08-09,2038-09-09,2026-08-28,Global AI Jobs Report 2026
AI-00505,Deep Learning Engineer,Machine Learning,Logistics,Deloitte,Large (501-5000),Finland,Europe,Bachelor's,Lead Level,5,176639.0,145057,195111,Upper-Mid,25.6,No,38942,"PyTorch, Python, Neural Networks, AWS/GCP, CUDA",Azure AI,13,174,6.3,Full-time,60,Yes,8.0,6.3,354,2.9,19.5,10.8,35.6,2027-05-20,2027-06-20,2026-08-28,Global AI Jobs Report 2026
AI-02873,AI Software Engineer,Robotics,Aerospace,NEC,Medium (51-500),Austria,Europe,PhD,Lead Level,3,176583.0,131346,207691,Upper-Mid,29.3,Yes,14556,"AWS, REST APIs, Pandas, ML Libraries, C++, Python",Multiple,12,441,5.7,Full-time,20,No,6.1,7.6,70,2.4,21.1,39.4,36.5,2033-11-12,2033-12-13,2026-08-28,Global AI Jobs Report 2026
AI-00947,AI Ethics Specialist,Robotics,Retail,Netflix,Enterprise (5000+),Switzerland,Europe,Bachelor's,Senior Level,5,176561.0,131298,194485,Upper-Mid,8.5,Yes,27224,"Git, Regulatory Compliance, C++, AI Governance, Ethics, Policy",AWS Certified,10,496,8.0,Freelance,40,No,6.3,6.6,182,8.4,24.8,20.1,43.3,2028-08-04,2028-09-04,2026-08-28,Global AI Jobs Report 2026
AI-02817,PhD Research Fellow,Deep Learning,Telecommunications,NEC,Large (501-5000),Italy,Europe,Master's,Lead Level,0,176515.0,136899,204616,Upper-Mid,13.9,No,29522,"Research, PyTorch, Teaching, Deep Learning, Academic Writing, Python",AWS Certified,8,492,3.4,Full-time,60,Yes,8.2,5.2,319,6.3,28.3,24.6,23.6,2033-09-17,2033-10-18,2026-08-28,Global AI Jobs Report 2026
AI-04273,Robotics Engineer,Robotics,Transportation,Capgemini,Large (501-5000),Poland,Europe,Master's,Senior Level,5,176402.0,141879,236618,Upper-Mid,29.8,Yes,18749,"ROS, AI/ML, Robotics, C++, Python, Computer Vision",DeepLearning.ai,8,177,9.0,Full-time,80,Yes,6.5,5.8,331,7.7,22.5,36.4,18.7,2037-09-12,2037-10-13,2026-08-28,Global AI Jobs Report 2026
AI-00685,AI Trainer,Reinforcement Learning,Telecommunications,Adobe,Large (501-5000),Switzerland,Europe,Bachelor's,Senior Level,20,176334.0,129080,202076,Upper-Mid,27.5,No,8842,"Teaching, Python, Communication, Machine Learning, Data Annotation",DeepLearning.ai,7,315,3.5,Full-time,60,Yes,6.3,4.3,252,2.1,25.9,23.2,32.7,2027-11-16,2027-12-17,2026-08-28,Global AI Jobs Report 2026
AI-01468,AI/ML Architect,Other,Defense,DeepMind,Large (501-5000),Malaysia,Asia,PhD,Senior Level,2,176331.0,151851,212083,Upper-Mid,17.1,No,21076,"System Design, Git, AWS/GCP/Azure, Python, Kubernetes, Machine Learning",DeepLearning.ai,12,89,8.2,Full-time,100,Yes,8.4,9.0,177,3.3,28.8,20.2,24.8,2030-01-07,2030-02-07,2026-08-28,Global AI Jobs Report 2026
AI-00053,AI Security Specialist,Robotics,Cyber Security,NEC,Small (1-50),Argentina,South America,PhD,Senior Level,0,176300.0,125661,228334,Upper-Mid,28.5,No,12689,"AI/ML, Threat Detection, Python, Tableau, AWS/GCP, Java",AWS Certified,11,186,5.3,Full-time,60,Yes,7.6,7.4,29,5.2,21.4,32.3,29.5,2026-02-22,2026-03-25,2026-08-28,Global AI Jobs Report 2026
AI-03304,Postdoctoral Researcher,Robotics,Pharmaceuticals,Netflix,Small (1-50),United States,North America,PhD,Mid Level,1,176233.0,125753,222537,Upper-Mid,27.3,No,28100,"Research, Power BI, Teaching, Deep Learning, Academic Writing, Python",None,7,157,5.6,Full-time,40,No,6.2,8.2,175,4.4,41.2,39.2,40.0,2035-01-17,2035-02-17,2026-08-28,Global AI Jobs Report 2026
AI-02417,AI Researcher,Generative AI,Banking,Tesla,Large (501-5000),Ireland,Europe,Master's,Senior Level,3,176232.0,143384,216371,Upper-Mid,19.2,Yes,16829,"Research, PyTorch, Deep Learning, Academic Writing, Python",DeepLearning.ai,15,342,3.1,Part-time,60,Yes,8.3,8.0,95,6.2,33.6,6.3,37.5,2032-08-13,2032-09-13,2026-08-28,Global AI Jobs Report 2026
AI-03374,AI Cloud Engineer,Machine Learning,Entertainment,Tesla,Large (501-5000),South Korea,Asia,Bachelor's,Senior Level,10,176231.0,140366,237641,Upper-Mid,13.1,No,15854,"AWS/GCP/Azure, Pandas, Python, MLOps, DevOps, Docker",DeepLearning.ai,11,489,4.8,Full-time,60,Yes,6.2,6.4,172,6.6,41.5,32.6,31.7,2035-03-28,2035-04-28,2026-08-28,Global AI Jobs Report 2026
AI-00792,AI Policy Advisor,Deep Learning,Pharmaceuticals,Booz Allen,Medium (51-500),Ireland,Europe,Master's,Senior Level,5,176104.0,130425,227842,Upper-Mid,14.4,Yes,22015,"Policy Analysis, GCP, AI Governance, Regulatory, Government Relations, Ethics",None,9,440,8.4,Full-time,40,No,9.4,6.8,90,4.7,33.2,37.3,31.2,2028-03-02,2028-04-02,2026-08-28,Global AI Jobs Report 2026
AI-03563,Prompt Engineer,NLP,Banking,TCS,Medium (51-500),Germany,Europe,PhD,Senior Level,1,176100.0,151842,239546,Upper-Mid,5.7,Yes,36278,"Prompt Engineering, API Integration, Python, LLMs, ChatGPT, Claude",None,14,137,7.5,Full-time,80,Yes,8.6,4.1,44,6.4,22.7,9.9,22.8,2035-10-03,2035-11-03,2026-08-28,Global AI Jobs Report 2026
AI-00015,Research Engineer,Robotics,Logistics,Databricks,Medium (51-500),Singapore,Asia,Master's,Mid Level,5,176073.0,137064,232842,Upper-Mid,23.7,No,28150,"Research, PyTorch, Scikit-learn, Python, Implementation, Problem Solving",Google ML,12,104,5.8,Freelance,20,No,6.1,5.5,399,6.5,29.1,10.8,18.5,2026-01-15,2026-02-15,2026-08-28,Global AI Jobs Report 2026
AI-02315,AI Security Specialist,Machine Learning,Logistics,Booz Allen,Medium (51-500),Norway,Europe,Master's,Senior Level,1,176072.0,151385,199562,Upper-Mid,20.0,No,10900,"AI/ML, Threat Detection, Python, AWS/GCP, Security",Azure AI,6,56,6.0,Full-time,100,Yes,9.3,7.6,99,4.6,31.6,5.3,24.8,2032-05-03,2032-06-03,2026-08-28,Global AI Jobs Report 2026
AI-02071,Generative AI Engineer,Generative AI,Aerospace,KPMG,Large (501-5000),New Zealand,Oceania,PhD,Lead Level,3,176071.0,133406,210153,Upper-Mid,14.2,Yes,32967,"PyTorch, SQL, GPT, Python, Transformers, Generative Models",Google ML,7,455,3.2,Full-time,80,Yes,7.4,8.5,16,3.1,34.1,14.4,24.8,2031-09-02,2031-10-03,2026-08-28,Global AI Jobs Report 2026
AI-02494,AI Professor,Reinforcement Learning,Biotechnology,KPMG,Medium (51-500),Ukraine,Europe,Master's,Senior Level,5,175945.0,123931,196275,Upper-Mid,9.4,No,36602,"Research, Grant Writing, Teaching, Ph.D., Azure, Academic Publications",Azure AI,15,456,7.6,Full-time,100,Yes,6.8,4.2,307,8.6,28.3,37.4,42.9,2032-10-29,2032-11-29,2026-08-28,Global AI Jobs Report 2026
AI-03576,AI Professor,Reinforcement Learning,Insurance,OpenAI,Enterprise (5000+),Norway,Europe,Master's,Senior Level,7,175932.0,128738,218104,Upper-Mid,24.9,Yes,26745,"Research, Grant Writing, Teaching, Ph.D., Academic Publications",Google ML,14,90,4.7,Full-time,80,Yes,7.7,5.8,138,6.4,31.8,37.6,17.4,2035-10-16,2035-11-16,2026-08-28,Global AI Jobs Report 2026
AI-04492,Lead Data Scientist,NLP,Pharmaceuticals,Tencent,Enterprise (5000+),Norway,Europe,PhD,Senior Level,0,175919.0,127973,224732,Upper-Mid,7.6,No,18829,"SQL, Team Leadership, Python, AWS/GCP, Strategic Planning, ML/AI",DeepLearning.ai,5,426,6.8,Full-time,40,No,8.9,4.7,240,2.9,31.4,32.3,39.2,2038-04-19,2038-05-20,2026-08-28,Global AI Jobs Report 2026
AI-01744,Research Engineer,Other,Research & Development,BCG,Small (1-50),Canada,North America,Master's,Senior Level,1,175867.0,137079,230120,Upper-Mid,21.4,Yes,30601,"Research, PyTorch, Python, Implementation, Problem Solving",DeepLearning.ai,8,386,3.4,Full-time,80,Yes,5.8,4.2,249,2.3,37.2,23.1,31.2,2030-10-10,2030-11-10,2026-08-28,Global AI Jobs Report 2026
AI-00767,Machine Learning Engineer,Deep Learning,Government,McKinsey,Large (501-5000),Brazil,South America,PhD,Lead Level,3,175828.0,126062,202495,Upper-Mid,18.4,No,11989,"PyTorch, AWS/GCP/Azure, Scikit-learn, Python, SQL, TensorFlow",DeepLearning.ai,10,257,7.4,Freelance,40,No,5.7,7.4,158,5.7,31.3,10.0,24.0,2028-02-06,2028-03-08,2026-08-28,Global AI Jobs Report 2026
AI-04535,AI Researcher,Robotics,Finance,Bain,Medium (51-500),Israel,Asia,Master's,Mid Level,20,175765.0,127093,215848,Upper-Mid,9.8,Yes,37037,"Research, PyTorch, Deep Learning, Azure, Academic Writing, Python",AWS Certified,15,398,3.8,Contract,60,Yes,7.4,8.4,210,3.8,30.0,25.8,23.4,2038-06-01,2038-07-02,2026-08-28,Global AI Jobs Report 2026
AI-04178,Data Engineer,Generative AI,Cloud Computing,IBM,Large (501-5000),Thailand,Asia,PhD,Senior Level,2,175748.0,123321,227156,Upper-Mid,10.6,Yes,33590,"SQL, Kafka, Scikit-learn, Python, Tableau, AWS/GCP",None,11,197,7.5,Full-time,80,Yes,6.1,4.1,361,7.9,39.5,14.0,24.5,2037-06-09,2037-07-10,2026-08-28,Global AI Jobs Report 2026
AI-01849,AI Cloud Engineer,Robotics,Entertainment,NEC,Small (1-50),Hungary,Europe,Master's,Lead Level,10,175641.0,134456,240526,Upper-Mid,14.5,No,12041,"AWS/GCP/Azure, Python, MLOps, DevOps, Docker, Kubernetes",None,8,448,9.0,Full-time,60,Yes,8.5,5.5,371,8.9,32.0,22.6,27.6,2031-01-23,2031-02-23,2026-08-28,Global AI Jobs Report 2026
AI-02408,Research Scientist (AI),NLP,Robotics,Sony,Medium (51-500),Finland,Europe,PhD,Senior Level,7,175530.0,124715,216049,Upper-Mid,23.3,No,11787,"Research, PyTorch, Deep Learning, Academic Writing, Python",Azure AI,8,448,8.6,Full-time,100,Yes,6.7,4.7,391,3.9,42.8,11.3,33.6,2032-08-04,2032-09-04,2026-08-28,Global AI Jobs Report 2026
AI-02321,PhD Research Fellow,Robotics,Education,Meta,Small (1-50),Norway,Europe,PhD,Senior Level,10,175510.0,139640,231573,Upper-Mid,5.3,No,15841,"Research, Teaching, Deep Learning, Academic Writing, Python, JavaScript",AWS Certified,12,102,9.3,Full-time,80,Yes,9.2,4.9,265,8.5,24.0,37.9,41.3,2032-05-09,2032-06-09,2026-08-28,Global AI Jobs Report 2026
AI-00722,AI Researcher,Deep Learning,Aerospace,Uber,Enterprise (5000+),Chile,South America,Master's,Senior Level,7,175478.0,145719,239498,Upper-Mid,12.0,No,5696,"Research, PyTorch, Deep Learning, Academic Writing, Python",Google ML,9,290,7.6,Contract,60,Yes,6.2,4.7,404,5.1,40.9,31.9,41.8,2027-12-23,2028-01-23,2026-08-28,Global AI Jobs Report 2026
AI-01026,AI Policy Advisor,Generative AI,Biotechnology,Alibaba,Medium (51-500),Switzerland,Europe,PhD,Senior Level,20,175429.0,124580,217673,Upper-Mid,15.7,Yes,8064,"Policy Analysis, AI Governance, Regulatory, Government Relations, Ethics, SQL",Multiple,13,409,8.5,Full-time,60,Yes,7.6,8.1,266,8.4,37.7,12.2,20.2,2028-10-22,2028-11-22,2026-08-28,Global AI Jobs Report 2026
AI-02548,Data Engineer,Generative AI,Cloud Computing,Twitter/X,Large (501-5000),Spain,Europe,Master's,Senior Level,5,175419.0,157701,205273,Upper-Mid,7.4,No,30607,"SQL, Kafka, Python, AWS/GCP, ETL Pipelines, Apache Spark",Multiple,9,53,5.5,Full-time,100,Yes,9.5,8.5,255,7.2,19.6,6.9,42.0,2032-12-22,2033-01-22,2026-08-28,Global AI Jobs Report 2026
AI-01327,AI Ethics Specialist,Computer Vision,Manufacturing,BCG,Medium (51-500),New Zealand,Oceania,Master's,Senior Level,5,175372.0,157632,214159,Upper-Mid,26.2,Yes,26531,"Regulatory Compliance, AI Governance, Spark, Ethics, Tableau, Policy",Google ML,11,333,3.9,Full-time,80,Yes,9.3,7.2,185,7.0,34.7,35.2,41.4,2029-08-19,2029-09-19,2026-08-28,Global AI Jobs Report 2026
AI-02486,AI Researcher,Computer Vision,Defense,Salesforce,Small (1-50),Japan,Asia,Master's,Lead Level,15,175369.0,153231,195382,Upper-Mid,26.0,Yes,21626,"Hadoop, Research, PyTorch, Deep Learning, Academic Writing, Python",Multiple,13,431,5.6,Full-time,60,Yes,6.5,8.0,189,7.5,44.9,39.5,22.3,2032-10-21,2032-11-21,2026-08-28,Global AI Jobs Report 2026
AI-02888,AI Researcher,Machine Learning,Banking,Hitachi,Enterprise (5000+),Nigeria,Africa,Master's,Senior Level,15,175351.0,157398,226043,Upper-Mid,19.9,No,23782,"Research, PyTorch, Deep Learning, Academic Writing, Python, Tableau",None,7,459,6.1,Freelance,20,No,5.7,7.6,4,6.4,16.1,14.4,36.0,2033-11-27,2033-12-28,2026-08-28,Global AI Jobs Report 2026
AI-04171,Research Engineer,Other,Consulting,Databricks,Large (501-5000),Israel,Asia,PhD,Mid Level,15,175251.0,152761,232865,Upper-Mid,24.6,Yes,5100,"Research, PyTorch, Python, Docker, Implementation, Problem Solving",DeepLearning.ai,11,189,3.4,Part-time,80,Yes,8.8,5.2,22,3.7,40.5,12.4,20.7,2037-06-02,2037-07-03,2026-08-28,Global AI Jobs Report 2026
AI-02342,Prompt Engineer,Machine Learning,Cyber Security,Microsoft,Large (501-5000),Chile,South America,PhD,Senior Level,15,175221.0,129982,194111,Upper-Mid,28.6,No,35103,"Prompt Engineering, GCP, API Integration, C++, Python, LLMs",Google ML,14,168,3.4,Full-time,60,Yes,7.1,8.2,146,5.3,24.5,5.7,35.8,2032-05-30,2032-06-30,2026-08-28,Global AI Jobs Report 2026
AI-02627,AI Policy Advisor,Reinforcement Learning,Education,Toshiba,Large (501-5000),South Africa,Africa,PhD,Lead Level,2,175211.0,137473,239609,Upper-Mid,6.7,No,30138,"Policy Analysis, PyTorch, AI Governance, Regulatory, Government Relations, Ethics",Multiple,12,39,5.6,Full-time,60,Yes,9.4,6.3,101,3.2,42.8,16.3,41.6,2033-03-11,2033-04-11,2026-08-28,Global AI Jobs Report 2026
AI-04599,AI Quality Assurance Engineer,Robotics,Pharmaceuticals,Netflix,Enterprise (5000+),Ukraine,Europe,Master's,Senior Level,7,175192.0,127194,228225,Upper-Mid,16.1,No,11435,"Testing, Automation, AI/ML, Python, Quality Assurance",DeepLearning.ai,7,298,7.4,Full-time,80,Yes,7.0,7.2,35,6.9,42.3,23.7,40.7,2038-08-04,2038-09-04,2026-08-28,Global AI Jobs Report 2026
AI-01115,Senior Data Scientist,NLP,Energy,PwC,Medium (51-500),Switzerland,Europe,Master's,Mid Level,0,175176.0,149900,206962,Upper-Mid,18.4,No,8782,"Leadership, R, Big Data, Statistics, C++, Python",AWS Certified,6,281,3.8,Freelance,0,No,9.1,4.2,429,7.7,27.8,6.2,23.8,2029-01-19,2029-02-19,2026-08-28,Global AI Jobs Report 2026
